
classroom_fol
exercise,submission,#Sub,Percent,#AST,#RL,#PL,#FOL,#LTL,DiffT,DiffRL,DiffPL,DiffFOL,DiffLTL,PctDiff,Up-RL-PL,Up-RL-FOL,Up-RL-LTL,Up-PL-FOL,Up-PL-LTL,UP-FOL-LTL,Down-PL-RL,Down-FOL-RL,Down-LTL-RL,Down-FOL-RL,Down-LTL-PL,Down-LTL-FOL,

inv6_oracle,"all t:Teacher | some t.Teaches", , ,10,3,0,1,0,
inv6,"all t:Teacher,c:Class | t->c in Teaches",8,36.36363636363637,15,4,0,1,0,-5,-1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all t:Teacher | all c:Class | t->c in Teaches",3,13.636363636363635,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all p:Person,c:Class | p in Teacher implies p->c in Teaches",3,13.636363636363635,19,5,1,1,0,-9,-2,-1,0,0,0.5263157894736842,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all t:Teacher, c:Class | c->t in Teaches",1,4.545454545454546,15,4,0,1,0,-5,-1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all x : Teacher, y : Class  | x->y in Teaches",1,4.545454545454546,15,4,0,1,0,-5,-1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all x : Teacher | all c : Class | x->c in Teaches",1,4.545454545454546,17,4,0,2,0,-7,-1,0,-1,0,0.5882352941176471,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all p:Person |some c:Class | (p in Teacher and p not in Student) implies p->c in Teaches",1,4.545454545454546,25,6,2,2,0,-15,-3,-2,-1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"all p:Person,c:Class | p->c in Teaches",1,4.545454545454546,15,4,0,1,0,-5,-1,0,0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"Teacher.Teaches in Teacher",1,4.545454545454546,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
inv6,"all p:Person,c:Class,g:Group | p in Teacher implies c->p->g in Groups",1,4.545454545454546,25,7,1,1,0,-15,-4,-1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0
inv6,"~Teaches.Teaches in iden",1,4.545454545454546,6,3,0,0,0,4,0,0,1,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,0

inv7_oracle,"all c:Class | some Teacher&Teaches.c", , ,12,4,0,1,0,
inv7,"Teacher in Teacher.Teaches",3,23.076923076923077,5,2,0,0,0,7,2,0,1,0,2.4,0,0,0,0,0,0,0,1,0,0,0,0
inv7,"all c : Class, t : Teacher | c in t.Teaches",2,15.384615384615385,15,4,0,1,0,-3,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"not some c : Class | some t : Teacher | not t->c in Teaches",1,7.6923076923076925,19,6,0,2,0,-7,-2,0,-1,0,0.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"all x : Teacher | all c : Class | x->c in Teaches",1,7.6923076923076925,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"all t : Teacher | some c : Class | t->c in Teaches",1,7.6923076923076925,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"all c : Class, t : Teacher | t->c in Teaches",1,7.6923076923076925,15,4,0,1,0,-3,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"all c : Class | some c.Groups",1,7.6923076923076925,10,3,0,1,0,2,1,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"all t:Teacher, c:Class | t -> c in Teaches",1,7.6923076923076925,15,4,0,1,0,-3,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"some c : Class | some t : Teacher | t->c in Teaches",1,7.6923076923076925,17,4,0,2,0,-5,0,0,-1,0,0.7058823529411765,0,0,0,0,0,0,0,0,0,0,0,0
inv7,"all c:Class | one Teaches.c",1,7.6923076923076925,10,3,0,1,0,2,1,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0

inv8_oracle,"all t:Teacher | lone t.Teaches", , ,10,3,0,1,0,
inv8,"all t:Teacher | some c1,c2:Class | t->c1 in Teaches and t->c2 in Teaches implies c1=c2",10,16.94915254237288,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
inv8,"all x : Teacher | some y,z : Class | x->y in Teaches and x->z in Teaches implies y=z",2,3.389830508474576,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
inv8,"Teaches in Teacher lone -> Class",2,3.389830508474576,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
inv8,"all p1, p2 : Teacher | all c : Class | p1->c in Teaches and p2->c in Teaches => p1 = p2",2,3.389830508474576,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
inv8,"all t : Teacher | some x,y : Class | t->x in Teaches and t->y in Teaches implies x=y",2,3.389830508474576,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
inv8,"all c:Class | all t1,t2:Teacher | t1->c in Teaches and t2->c in Teaches implies t1=t2",2,3.389830508474576,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
inv8,"lone Teaches.Class",2,3.389830508474576,4,2,0,0,0,6,1,0,1,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0
inv8,"Teaches in Teacher one -> Class",2,3.389830508474576,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
inv8,"Class in Teacher.Teaches",2,3.389830508474576,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
inv8,"one Teaches.Class",1,1.694915254237288,4,2,0,0,0,6,1,0,1,0,2.5,0,0,0,0,0,0,0,1,0,0,0,0
inv8,"Teaches in Teacher -> Class",1,1.694915254237288,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
inv8,"some t:Teacher | some c1,c2:Class | t->c1 in Teaches and t->c2 in Teaches implies c1=c2",1,1.694915254237288,28,7,2,2,0,-18,-4,-2,-1,0,0.35714285714285715,0,0,0,0,0,0,0,0,0,0,0,0
inv8,"Teaches in Person one -> Class",1,1.694915254237288,5,2,0,0,0,5,1,0,1,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0
